dataset,dataset_path,k,metric,scaled,weighted,counterfactual_rmse,control_counterfactual_rmse,treated_counterfactual_rmse,pehe,ate_hat,ate_true,ate_abs_error
ihdp_npci_1_drop_12.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\drop_3_rep\ihdp_npci_1_drop_12.csv,18,euclidean,False,True,1.0822801386168701,1.058820561419792,1.1794229058174726,1.0501175388624493,3.9988540935114623,4.016066896118338,0.017212802606875854
ihdp_npci_1_drop_15.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\drop_3_rep\ihdp_npci_1_drop_15.csv,18,euclidean,False,True,1.247043239689341,1.1288656263687595,1.668314572882633,1.2075865290239742,4.103730149738244,4.016066896118338,0.08766325361990557
ihdp_npci_1_drop_3.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\drop_3_rep\ihdp_npci_1_drop_3.csv,18,euclidean,False,True,1.0983436489106786,1.066744737685054,1.2270331713610454,1.0745685436413461,4.024175248968301,4.016066896118338,0.008108352849962586
ihdp_npci_1_drop_6.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\drop_3_rep\ihdp_npci_1_drop_6.csv,18,euclidean,False,True,1.0985826531670615,1.0672075903349252,1.2264223925099675,1.0753064257969873,4.031665636310401,4.016066896118338,0.015598740192062976
ihdp_npci_1_drop_9.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\drop_3_rep\ihdp_npci_1_drop_9.csv,18,euclidean,False,True,1.0971761930623032,1.071987691115139,1.2011609652299535,1.0701115621331763,4.005761946605261,4.016066896118338,0.0103049495130767
