dataset,dataset_path,k,metric,scaled,weighted,counterfactual_rmse,control_counterfactual_rmse,treated_counterfactual_rmse,pehe,ate_hat,ate_true,ate_abs_error
ihdp_npci_1_noisy_std_0.2.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\gaussianSTD_test\ihdp_npci_1_noisy_std_0.2.csv,18,euclidean,False,True,1.1001004681759328,1.0676971145392065,1.2318583460446648,1.0683178640626823,4.020731261366988,4.016066896118338,0.004664365248649993
ihdp_npci_1_noisy_std_0.4.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\gaussianSTD_test\ihdp_npci_1_noisy_std_0.4.csv,18,euclidean,False,True,1.1056661858680046,1.0674823912981393,1.259149107747948,1.0748478608723637,4.032664812754026,4.016066896118338,0.016597916635688215
ihdp_npci_1_noisy_std_0.6.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\gaussianSTD_test\ihdp_npci_1_noisy_std_0.6.csv,18,euclidean,False,True,1.114453948373623,1.0739790230863338,1.2764994475988691,1.0846153784928914,4.0452923698402525,4.016066896118338,0.02922547372191442
ihdp_npci_1_noisy_std_0.8.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\gaussianSTD_test\ihdp_npci_1_noisy_std_0.8.csv,18,euclidean,False,True,1.1346862277965086,1.0853850516665695,1.3290099529344968,1.0969508479401586,4.053330696976529,4.016066896118338,0.0372638008581907
ihdp_npci_1_noisy_std_1.0.csv,C:\Users\hieuv\Code\452_proj\csds452_project_spring_2026\experiments\knn_counterfactual\noisy\gaussianSTD_test\ihdp_npci_1_noisy_std_1.0.csv,18,euclidean,False,True,1.156668500218252,1.0989590815845927,1.381036890685424,1.1149377593836505,4.061728677607767,4.016066896118338,0.04566178148942868
